X,Y,FID,OBJECTID,RANK,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,COUNTY,EMPLOYEES,REVENUES,LATITUDE,LONGITUDE,SOURCE,PRC,COUNTYFIPS,COMMENTS,WEBSITE,PROFIT
-9894753.1642,4846670.1218,272,272,45,ARCHER DANIELS MIDLAND,4666 FARIES PARKWAY,NOT AVAILABLE,DECATUR,IL,62526,MACON,31800,62346,39.86725,-88.88608,BING MAPS,ADDRESS,17115,NOT AVAILABLE,HTTPS://WWW.ADM.COM/,1279
-12475928.216,3955419.5488,273,273,175,FREEPORT-MCMORAN,333 NORTH CENTRAL AVENUE,NOT AVAILABLE,PHOENIX,AZ,85004,MARICOPA,30000,15789,33.45174,-112.07317,BING MAPS,ADDRESS,04013,NOT AVAILABLE,HTTPS://WWW.FCX.COM/,-4154
-12465543.2207,3952183.2188,274,274,108,AVNET,2211 SOUTH 47TH STREET,NOT AVAILABLE,PHOENIX,AZ,85034,MARICOPA,17700,26219,33.42748,-111.97988,BING MAPS,ADDRESS,04013,NOT AVAILABLE,HTTPS://WWW.AVNET.COM/WPS/PORTAL/US/,506.5
-12460085.2261,3982459.4975,275,275,299,REPUBLIC SERVICES,18500 NORTH ALLIED WAY,SUITE 100,PHOENIX,AZ,85054,MARICOPA,33000,9388,33.65417,-111.93085,BING MAPS,ADDRESS,04013,NOT AVAILABLE,HTTPS://WWW.REPUBLICSERVICES.COM/,612.6
-12464241.8958,3942810.1692,276,276,473,INSIGHT ENTERPRISES,6820 SOUTH HARL AVENUE,NOT AVAILABLE,TEMPE,AZ,85283,MARICOPA,5930,5486,33.35718,-111.96819,BING MAPS,ADDRESS,04013,NOT AVAILABLE,HTTPS://WWW.INSIGHT.COM/EN_US/HOME.HTML,84.7
-9591543.3616,4832113.3823,277,277,477,SIMON PROPERTY GROUP,225 WEST WASHINGTON STREET,NOT AVAILABLE,INDIANAPOLIS,IN,46204,MARION,4050,5435,39.76681,-86.1623,BING MAPS,ADDRESS,18097,NOT AVAILABLE,HTTP://WWW.SIMON.COM/,1838.9
-9591154.8566,4832449.3793,278,278,29,ANTHEM,120 MONUMENT CIRCLE,NOT AVAILABLE,INDIANAPOLIS,IN,46204,MARION,53000,84863,39.76913,-86.15881,BING MAPS,ADDRESS,18097,NOT AVAILABLE,HTTPS://WWW.ANTHEM.COM/,2469.8
-9590716.2578,4830468.3186,279,279,132,ELI LILLY,893 SOUTH DELAWARE STREET,NOT AVAILABLE,INDIANAPOLIS,IN,46285,MARION,41975,21222,39.75545,-86.15487,BING MAPS,ADDRESS,18097,NOT AVAILABLE,HTTPS://WWW.LILLY.COM/,2737.6
-9902406.3792,4935486.5741,280,280,33,STATE FARM INSURANCE COS.,1 STATE FARM PLAZA,NOT AVAILABLE,BLOOMINGTON,IL,61710,MCLEAN,68234,76132,40.47689,-88.95483,BING MAPS,ADDRESS,17113,NOT AVAILABLE,HTTPS://WWW.STATEFARM.COM/,350.3
-8999969.3236,4194351.4046,281,281,121,DUKE ENERGY,550 SOUTH TRYON STREET,NOT AVAILABLE,CHARLOTTE,NC,28202,MECKLENBURG,28798,23369,35.22391,-80.8481,BING MAPS,ADDRESS,37119,NOT AVAILABLE,HTTPS://WWW.DUKE-ENERGY.COM/HOME,2152
-8998474.3028,4185565.4832,282,282,169,NUCOR,1915 REXFORD ROAD,NOT AVAILABLE,CHARLOTTE,NC,28211,MECKLENBURG,23900,16208,35.15941,-80.83467,BING MAPS,ADDRESS,37119,NOT AVAILABLE,HTTP://WWW.NUCOR.COM/,796.3
-8994286.4636,4187945.8472,283,283,287,SONIC AUTOMOTIVE,4401 COLWICK ROAD,NOT AVAILABLE,CHARLOTTE,NC,28211,MECKLENBURG,9800,9732,35.17689,-80.79705,BING MAPS,ADDRESS,37119,NOT AVAILABLE,HTTPS://WWW.SONICAUTOMOTIVE.COM/,93.2
-8999298.0671,4194777.9377,284,284,26,BANK OF AMERICA CORP.,100 NORTH TRYON STREET,NOT AVAILABLE,CHARLOTTE,NC,28255,MECKLENBURG,208024,93662,35.22704,-80.84207,BING MAPS,ADDRESS,37119,NOT AVAILABLE,HTTPS://WWW.BANKOFAMERICA.COM/,17906
-8310570.5001,4912456.2629,285,285,229,NRG ENERGY,804 CARNEGIE CENTER,NOT AVAILABLE,PRINCETON,NJ,08540,MERCER,8763,12351,40.319335,-74.655125,MANUAL,ON-ENTITY,34021,NOT AVAILABLE,HTTPS://WWW.NRG.COM/HOME.HTML,-774
-8946712.966,2971341.6795,286,286,260,LENNAR,700 NW 107TH AVENUE,NOT AVAILABLE,MIAMI,FL,33172,MIAMI-DADE,8335,10950,25.77582,-80.36969,BING MAPS,ADDRESS,12086,NOT AVAILABLE,HTTPS://WWW.LENNAR.COM/,911.8
-8948454.0028,2982761.1367,287,287,394,RYDER SYSTEM,11690 NW 105TH STREET,NOT AVAILABLE,MIAMI,FL,33178,MIAMI-DADE,34500,6787,25.86816,-80.38533,BING MAPS,ADDRESS,12086,NOT AVAILABLE,HTTPS://RYDER.COM/,262.5
-8945056.532,2975639.3169,288,288,103,WORLD FUEL SERVICES,9800 NW 41ST STREET,NOT AVAILABLE,MIAMI,FL,33178,MIAMI-DADE,5000,27016,25.81058,-80.35481,BING MAPS,ADDRESS,12086,NOT AVAILABLE,HTTPS://WWW.WFSCORP.COM/EN,126.5
-7946272.4571,5207339.9818,289,289,87,TJX,770 COCHITUATE ROAD,NOT AVAILABLE,FRAMINGHAM,MA,01701,MIDDLESEX,235000,33184,42.30874,-71.38258,BING MAPS,ADDRESS,25017,NOT AVAILABLE,HTTPS://WWW.TJX.COM/,2298.2
-7958241.5288,5204718.1525,290,290,140,STAPLES,500 STAPLES DRIVE,NOT AVAILABLE,FRAMINGHAM,MA,01702,MIDDLESEX,61503,20217,42.29132,-71.4901,BING MAPS,ADDRESS,25017,NOT AVAILABLE,HTTPS://WWW.STAPLES.COM/,-1497
-7965764.4999,5215236.9438,291,291,327,BOSTON SCIENTIFIC,1 BOSTON SCIENTIFIC PLACE,NOT AVAILABLE,NATICK,MA,01760,MIDDLESEX,27000,8386,42.36118,-71.55768,BING MAPS,ADDRESS,25017,NOT AVAILABLE,HTTP://WWW.BOSTONSCIENTIFIC.COM/EN-US/HOME.HTML,347
-7913163.8142,5216029.413,292,292,248,BIOGEN,225 BINNEY STREET,NOT AVAILABLE,CAMBRIDGE,MA,02142,MIDDLESEX,7400,11449,42.36644,-71.08516,BING MAPS,ADDRESS,25017,NOT AVAILABLE,HTTPS://WWW.BIOGEN.COM/,3702.8
-7934785.3989,5222039.8756,293,293,116,RAYTHEON,870 WINTER STREET,NOT AVAILABLE,WALTHAM,MA,02451,MIDDLESEX,63000,24069,42.40632,-71.27939,BING MAPS,ADDRESS,25017,NOT AVAILABLE,HTTPS://WWW.RAYTHEON.COM/,2211
-7932416.5201,5221067.0611,294,294,154,THERMO FISHER SCIENTIFIC,168 3RD AVENUE,NOT AVAILABLE,WALTHAM,MA,02451,MIDDLESEX,54800,18274,42.399867,-71.25811,MANUAL,ON-ENTITY,25017,NOT AVAILABLE,HTTPS://WWW.THERMOFISHER.COM/US/EN/HOME.HTML,2021.8
-7932851.7793,5214268.293,295,295,334,GLOBAL PARTNERS,800 SOUTH STREET,SUITE 500,WALTHAM,MA,02453,MIDDLESEX,1770,8240,42.35475,-71.26202,BING MAPS,ADDRESS,25017,NOT AVAILABLE,HTTP://WWW.GLOBALP.COM/,-199.4
-9352464.7176,5378790.4124,296,296,62,DOW CHEMICAL,2030 DOW CENTER,NOT AVAILABLE,MIDLAND,MI,48674,MIDLAND,56000,48158,43.43742,-84.01462,BING MAPS,ADDRESS,26111,NOT AVAILABLE,HTTPS://WWW.DOW.COM/EN-US,4318
-9786521.6761,5317606.844,297,297,368,WEC ENERGY GROUP,231 WEST MICHIGAN STREET,NOT AVAILABLE,MILWAUKEE,WI,53203,MILWAUKEE,8074,7472,43.03701,-87.91382,BING MAPS,ADDRESS,55079,NOT AVAILABLE,HTTPS://WWW.WECENERGYGROUP.COM/,939
-9785231.4832,5318002.8375,298,298,97,NORTHWESTERN MUTUAL,720 EAST WISCONSIN AVENUE,NOT AVAILABLE,MILWAUKEE,WI,53202,MILWAUKEE,5646,28799,43.03961,-87.90223,BING MAPS,ADDRESS,55079,NOT AVAILABLE,HTTPS://WWW.NORTHWESTERNMUTUAL.COM/,818
-9786464.9032,5314722.6898,299,299,442,ROCKWELL AUTOMATION,1201 SOUTH 2ND STREET,NOT AVAILABLE,MILWAUKEE,WI,53204,MILWAUKEE,22000,5880,43.01807,-87.91331,BING MAPS,ADDRESS,55079,NOT AVAILABLE,HTTPS://WWW.ROCKWELLAUTOMATION.COM/,729.7
-9791863.8985,5318916.7327,300,300,435,HARLEY-DAVIDSON,3700 WEST JUNEAU AVENUE,NOT AVAILABLE,MILWAUKEE,WI,53208,MILWAUKEE,6000,5997,43.04561,-87.96181,BING MAPS,ADDRESS,55079,NOT AVAILABLE,HTTPS://WWW.HARLEY-DAVIDSON.COM/US/EN/INDEX.HTML,692.2
-9786359.1496,5319478.8227,301,301,146,MANPOWERGROUP,100 MANPOWER PLACE,NOT AVAILABLE,MILWAUKEE,WI,53212,MILWAUKEE,28000,19654,43.0493,-87.91236,BING MAPS,ADDRESS,55079,NOT AVAILABLE,HTTPS://WWW.MANPOWERGROUP.COM/,443.7
-8622390.3088,5318031.7762,302,302,408,CONSTELLATION BRANDS,370 WOODCLIFF DRIVE,SUITE 300,FAIRPORT,NY,14450,MONROE,9000,6548,43.0398,-77.45625,BING MAPS,ADDRESS,36055,NOT AVAILABLE,HTTPS://WWW.CBRANDS.COM/,1054.9
-8364090.1283,4891385.089,303,303,497,TOLL BROTHERS,250 GIBRALTAR ROAD,NOT AVAILABLE,HORSHAM,PA,19044,MONTGOMERY,4200,5170,40.17486,-75.1359,BING MAPS,ADDRESS,42091,NOT AVAILABLE,HTTPS://WWW.TOLLBROTHERS.COM/,382.1
-8394223.2013,4878821.3903,304,304,457,UGI,460 NORTH GULPH ROAD,NOT AVAILABLE,KING OF PRUSSIA,PA,19406,MONTGOMERY,13105,5686,40.08857,-75.40659,BING MAPS,ADDRESS,42091,NOT AVAILABLE,HTTPS://WWW.UGI.COM/,364.7
-8390105.4933,4877350.432,305,305,276,UNIVERSAL HEALTH SERVICES,367 SOUTH GULPH ROAD,NOT AVAILABLE,KING OF PRUSSIA,PA,19406,MONTGOMERY,70863,10508,40.07846,-75.3696,BING MAPS,ADDRESS,42091,NOT AVAILABLE,HTTPS://WWW.UHSINC.COM/,702.4
-8587085.3323,4725694.5902,306,306,472,HOST HOTELS & RESORTS,6903 ROCKLEDGE DRIVE,SUITE 1500,BETHESDA,MD,20817,MONTGOMERY,220000,5488,39.02808,-77.1391,BING MAPS,ADDRESS,24031,NOT AVAILABLE,HTTPS://WWW.HOSTHOTELS.COM/,762
-8587068.6343,4726113.0299,307,307,56,LOCKHEED MARTIN,6801 ROCKLEDGE DRIVE,NOT AVAILABLE,BETHESDA,MD,20817,MONTGOMERY,97000,50658,39.031,-77.13895,BING MAPS,ADDRESS,24031,NOT AVAILABLE,HTTPS://WWW.LOCKHEEDMARTIN.COM/EN-US/INDEX.HTML,5302
-8587078.6531,4725184.461,308,308,163,MARRIOTT INTERNATIONAL,10400 FERNWOOD ROAD,NOT AVAILABLE,BETHESDA,MD,20817,MONTGOMERY,226500,17072,39.02452,-77.13904,BING MAPS,ADDRESS,24031,NOT AVAILABLE,HTTPS://WWW.MARRIOTT.COM/DEFAULT.MI,780
-8574726.6424,4720958.2554,309,309,412,DISCOVERY COMMUNICATIONS,1 DISCOVERY PLACE,NOT AVAILABLE,SILVER SPRING,MD,20910,MONTGOMERY,7000,6497,38.99502,-77.02808,BING MAPS,ADDRESS,24031,NOT AVAILABLE,HTTPS://CORPORATE.DISCOVERY.COM/,1194
-10625901.8061,3524208.9376,310,310,344,ANADARKO PETROLEUM,1201 LAKE ROBBINS DRIVE,NOT AVAILABLE,THE WOODLANDS,TX,77380,MONTGOMERY,4500,7869,30.16059,-95.4541,BING MAPS,ADDRESS,48339,NOT AVAILABLE,HTTPS://WWW.ANADARKO.COM/,-3071
-8287732.75,4990143.2103,311,311,319,AVIS BUDGET GROUP,6 SYLVAN WAY,NOT AVAILABLE,PARSIPPANY,NJ,07054,MORRIS,25600,8659,40.84933,-74.44997,BING MAPS,ADDRESS,34027,NOT AVAILABLE,HTTP://WWW.AVISBUDGETGROUP.COM/,163
-8288508.6468,4989891.5634,312,312,172,PBF ENERGY,1 SYLVAN WAY,SUITE 2,PARSIPPANY,NJ,07054,MORRIS,3165,15920,40.84762,-74.45694,BING MAPS,ADDRESS,34027,NOT AVAILABLE,HTTP://WWW.PBFENERGY.COM/,170.8
-8287495.6395,4989772.3644,313,313,461,WYNDHAM WORLDWIDE,22 SYLVAN WAY,NOT AVAILABLE,PARSIPPANY,NJ,07054,MORRIS,37800,5599,40.84681,-74.44784,BING MAPS,ADDRESS,34027,NOT AVAILABLE,HTTP://WWW.WYNDHAMDESTINATIONS.COM/WD/HOME.PAGE,611
-8242643.9034,4981097.4161,314,314,366,QUEST DIAGNOSTICS,500 PLAZA DRIVE,NOT AVAILABLE,SECAUCUS,NJ,07094,HUDSON,43000,7515,40.787834,-74.04493,MANUAL,ON-ENTITY,34027,NOT AVAILABLE,HTTPS://WWW.QUESTDIAGNOSTICS.COM/HOME.HTML,645
-8284615.8042,4978713.8031,315,315,448,REALOGY HOLDINGS,175 PARK AVENUE,NOT AVAILABLE,MADISON,NJ,07940,MORRIS,11800,5810,40.77162,-74.42197,BING MAPS,ADDRESS,34027,NOT AVAILABLE,HTTPS://WWW.REALOGY.COM/,213
-8287108.2476,4981708.4815,316,316,73,HONEYWELL INTERNATIONAL,101 COLUMBIA ROAD,NOT AVAILABLE,MORRIS TOWNSHIP,NJ,07962,MORRIS,131000,39302,40.79199,-74.44436,BING MAPS,ADDRESS,34027,NOT AVAILABLE,HTTPS://WWW.HONEYWELL.COM/,4809
-9458210.4415,3824948.3981,317,317,126,AFLAC,1932 WYNNTON ROAD,NOT AVAILABLE,COLUMBUS,GA,31999,MUSCOGEE,10212,22559,32.46836,-84.96455,BING MAPS,ADDRESS,13215,NOT AVAILABLE,HTTPS://WWW.AFLAC.COM/,2659
-8172843.2431,4978187.5872,318,318,243,HENRY SCHEIN,135 DURYEA ROAD,NOT AVAILABLE,MELVILLE,NY,11747,NASSAU,21000,11572,40.76804,-73.4179,BING MAPS,ADDRESS,36059,NOT AVAILABLE,HTTPS://WWW.HENRYSCHEIN.COM/,506.8
-8409983.8148,4829139.1431,319,319,113,DUPONT,1007 MARKET STREET,NOT AVAILABLE,WILMINGTON,DE,19898,NEW CASTLE,46000,24594,39.74627,-75.54817,BING MAPS,ADDRESS,10003,NOT AVAILABLE,HTTP://WWW.DUPONT.COM/,2513
-8409983.8148,4829139.1431,320,320,482,CHEMOURS,1007 MARKET STREET,NOT AVAILABLE,WILMINGTON,DE,19899,NEW CASTLE,7000,5400,39.74627,-75.54817,BING MAPS,ADDRESS,10003,NOT AVAILABLE,HTTPS://WWW.CHEMOURS.COM/,7
-8107691.2847,5080409.3708,321,321,424,AMPHENOL,358 HALL AVENUE,NOT AVAILABLE,WALLINGFORD,CT,06492,NEW HAVEN,62000,6286,41.45986,-72.83263,BING MAPS,ADDRESS,09009,NOT AVAILABLE,HTTPS://WWW.AMPHENOL.COM/,822.9
-8234765.8231,4977020.6064,322,322,262,LEUCADIA NATIONAL,520 MADISON AVENUE,NOT AVAILABLE,NEW YORK,NY,10022,NEW YORK,13000,10875,40.7601,-73.97416,BING MAPS,ADDRESS,36061,NOW JEFFRIES FINANCIAL GROUP,HTTP://WWW.JEFFERIES.COM/,130
-8238659.7788,4968661.8086,323,323,459,S&P GLOBAL,55 WATER STREET,NOT AVAILABLE,NEW YORK,NY,10041,NEW YORK,20000,5661,40.7032,-74.00914,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.SPGLOBAL.COM/,2106
-8236364.3709,4973189.95,324,324,234,CONSOLIDATED EDISON,4 IRVING PLACE,NOT AVAILABLE,NEW YORK,NY,10003,NEW YORK,14960,12075,40.73403,-73.98852,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.CONED.COM/EN,1245
-8238715.4386,4968783.6869,325,325,218,GUARDIAN LIFE INS. CO. OF AMERICA,7 HANOVER SQUARE,NOT AVAILABLE,NEW YORK,NY,10004,NEW YORK,8876,12919,40.70403,-74.00964,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.GUARDIANLIFE.COM/,263.9
-8238683.1559,4969379.8851,326,326,361,ASSURANT,1 CHASE MANHATTAN PLAZA,NOT AVAILABLE,NEW YORK,NY,10005,NEW YORK,14700,7532,40.70809,-74.00935,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.ASSURANT.COM/,565.4
-8235964.8453,4976223.6415,327,327,14,VERIZON COMMUNICATIONS,1095 AVENUE OF THE AMERICAS,NOT AVAILABLE,NEW YORK,NY,10036,NEW YORK,160900,125980,40.754677,-73.984931,MANUAL,ON-ENTITY,36061,NOT AVAILABLE,HTTPS://WWW.VERIZON.COM/HOME/VERIZONGLOBALHOME/GHP_LANDING.ASPX,13127
-8236090.525,4974543.0713,328,328,65,NEW YORK LIFE INSURANCE,51 MADISON AVENUE,NOT AVAILABLE,NEW YORK,NY,10010,NEW YORK,11320,40787,40.74324,-73.98606,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.NEWYORKLIFE.COM/,1088.1
-8234965.0849,4975440.8481,329,329,273,L-3 COMMUNICATIONS,600 3RD AVENUE,NOT AVAILABLE,NEW YORK,NY,10016,NEW YORK,38000,10597,40.74935,-73.97595,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.L3T.COM/,710
-8235681.9825,4975360.0301,330,330,335,PVH,200 MADISON AVENUE,NOT AVAILABLE,NEW YORK,NY,10016,NEW YORK,26650,8203,40.7488,-73.98239,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.PVH.COM/,549
-8238852.1389,4969664.0465,331,331,444,AVON PRODUCTS,165 BROADWAY,ONE LIBERTY PLAZA,NEW YORK,NY,10006,NEW YORK,26400,5853,40.710025,-74.010868,MANUAL,ON-ENTITY,36061,NOT AVAILABLE,HTTPS://WWW.AVON.COM/,-107.6
-8234718.8462,4975912.1036,332,332,189,INTL FCSTONE,708 3RD AVENUE,15TH FLOOR,NEW YORK,NY,10017,NEW YORK,1464,14755,40.752557,-73.973738,MANUAL,ON-ENTITY,36061,NOT AVAILABLE,HTTPS://WWW.INTLFCSTONE.COM/,54.7
-8234969.5377,4976415.1246,333,333,21,J.P. MORGAN CHASE,270 PARK AVENUE,NOT AVAILABLE,NEW YORK,NY,10017,NEW YORK,243355,105486,40.75598,-73.97599,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.JPMORGANCHASE.COM/,24733
-8234583.2591,4975593.6693,334,334,54,PFIZER,235 EAST 42ND STREET,NOT AVAILABLE,NEW YORK,NY,10017,NEW YORK,96500,52824,40.75039,-73.97252,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.PFIZER.COM/,7215
-8235241.1573,4975783.2298,335,335,104,PHILIP MORRIS INTERNATIONAL,120 PARK AVENUE,NOT AVAILABLE,NEW YORK,NY,10017,NEW YORK,79500,26685,40.75168,-73.97843,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.PMI.COM/,6967
-8234672.3147,4976003.6536,336,336,80,TIAA,730 3RD AVENUE,SUITE 2A,NEW YORK,NY,10017,NEW YORK,12997,37105,40.75318,-73.97332,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.TIAA.ORG/PUBLIC/INDEX.HTML,1492.3
-8234691.239,4976135.9102,337,337,99,TRAVELERS COS.,485 LEXINGTON AVENUE,NOT AVAILABLE,NEW YORK,NY,10017,NEW YORK,30900,27625,40.75408,-73.97349,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.TRAVELERS.COM/,3014
-8235214.4406,4977099.9684,338,338,193,CBS,51 WEST 52ND STREET,NOT AVAILABLE,NEW YORK,NY,10019,NEW YORK,18410,14386,40.76064,-73.97819,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.CBS.COM/,1261
-8235669.7373,4978136.1431,339,339,95,TIME WARNER,1 TIME WARNER CENTER,NOT AVAILABLE,NEW YORK,NY,10019,NEW YORK,25000,29318,40.76769,-73.98228,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.TIMEWARNERCABLE.COM/EN,3926
-8234603.2966,4976911.852,340,340,300,ALCOA,390 PARK AVENUE,NOT AVAILABLE,NEW YORK,NY,10022,NEW YORK,14000,9318,40.75936,-73.9727,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.ALCOA.COM/GLOBAL/EN/HOME.ASP,-400
-8234473.0528,4976860.4146,341,341,30,CITIGROUP,399 PARK AVENUE,NOT AVAILABLE,NEW YORK,NY,10022,NEW YORK,219000,82386,40.75901,-73.97153,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.CITIGROUP.COM/CITI/,14912
-8234827.0488,4976572.3699,342,342,182,COLGATE-PALMOLIVE,300 PARK AVENUE,NOT AVAILABLE,NEW YORK,NY,10022,NEW YORK,36700,15195,40.75705,-73.97471,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.COLGATEPALMOLIVE.COM/EN-US,2441
-8234445.2229,4977198.437,343,343,418,HRG GROUP,450 PARK AVENUE,29TH FLOOR,NEW YORK,NY,10022,NEW YORK,16021,6403,40.76131,-73.97128,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTP://WWW.HRGGROUP.COM/IR-LANDING-PAGE,-198.8
-8234886.4934,4976616.8987,344,344,179,OMNICOM GROUP,437 MADISON AVENUE,NOT AVAILABLE,NEW YORK,NY,10022,NEW YORK,78500,15417,40.757353,-73.975244,MANUAL,ON-ENTITY,36061,NOT AVAILABLE,HTTP://WWW.OMNICOMGROUP.COM/,1148.6
-8234487.5243,4977599.6701,345,345,371,RALPH LAUREN,650 MADISON AVENUE,NOT AVAILABLE,NEW YORK,NY,10022,NEW YORK,20500,7405,40.76404,-73.97166,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.RALPHLAUREN.COM/,396
-8236138.3924,4976372.5072,346,346,428,ALLEGHANY,7 TIMES SQUARE,NOT AVAILABLE,NEW YORK,NY,10036,NEW YORK,3420,6131,40.75569,-73.98649,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.ALLEGHANY.COM/HOME/DEFAULT.ASPX,456.9
-8235733.1894,4976244.6559,347,347,345,INTERPUBLIC GROUP,1114 AVENUE OF THE AMERICAS,NOT AVAILABLE,NEW YORK,NY,10036,NEW YORK,49800,7847,40.75482,-73.98285,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.INTERPUBLIC.COM/,608.5
-8235612.9644,4976529.7518,348,348,210,MARSH & MCLENNAN,1166 AVENUE OF THE AMERICAS,NOT AVAILABLE,NEW YORK,NY,10036,NEW YORK,60000,13211,40.75676,-73.98177,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTP://WWW.MMC.COM/,1768
-8236029.2993,4977002.9704,349,349,76,MORGAN STANLEY,1585 BROADWAY,NOT AVAILABLE,NEW YORK,NY,10036,NEW YORK,55311,37949,40.75998,-73.98551,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.MORGANSTANLEY.COM/,5979
-8235683.0957,4976810.447,350,350,332,NEWS CORP.,1211 AVENUE OF THE AMERICAS,NOT AVAILABLE,NEW YORK,NY,10036,NEW YORK,24000,8319,40.75867,-73.9824,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://NEWSCORP.COM/,179
-8235683.0957,4976810.447,351,351,101,TWENTY-FIRST CENTURY FOX,1211 AVENUE OF THE AMERICAS,NOT AVAILABLE,NEW YORK,NY,10036,NEW YORK,21500,27326,40.75867,-73.9824,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.21CF.COM/,2755
-8236132.8264,4976701.695,352,352,224,VIACOM,1515 BROADWAY,NOT AVAILABLE,NEW YORK,NY,10036,NEW YORK,9650,12488,40.75793,-73.98644,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTP://WWW.VIACOM.COM/,1438
-8238213.3877,4969125.8356,353,353,55,AIG,175 WATER STREET,NOT AVAILABLE,NEW YORK,NY,10038,NEW YORK,56400,52367,40.70636,-74.00513,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTP://WWW.AIG.COM/,-849
-8238529.535,4969457.7166,354,354,475,AMTRUST FINANCIAL SERVICES,59 MAIDEN LANE,NOT AVAILABLE,NEW YORK,NY,10038,NEW YORK,8000,5451,40.70862,-74.00797,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://AMTRUSTFINANCIAL.COM/,411
-8234699.0314,4976822.2041,355,355,255,BLACKROCK,55 EAST 52ND STREET,NOT AVAILABLE,NEW YORK,NY,10055,NEW YORK,13000,11155,40.75875,-73.97356,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.BLACKROCK.COM/CORPORATE,3172
-8234357.2805,4977680.5066,356,356,213,LOEWS,667 MADISON AVENUE,NOT AVAILABLE,NEW YORK,NY,10065,NEW YORK,15800,13105,40.76459,-73.97049,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://LOEWS.COM/,654
-8236379.9557,4975536.3611,357,357,348,FOOT LOCKER,112 WEST 34TH STREET,NOT AVAILABLE,NEW YORK,NY,10120,NEW YORK,32965,7766,40.75,-73.98866,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.FOOTLOCKER.COM/,664
-8234561.2178,4977580.5634,358,358,253,ESTEE LAUDER,767 5TH AVENUE,NOT AVAILABLE,NEW YORK,NY,10153,NEW YORK,46000,11262,40.76391,-73.972322,MANUAL,ON-ENTITY,36061,NOT AVAILABLE,HTTPS://WWW.ESTEELAUDER.COM/,1114.6
-8234648.9376,4977601.1399,359,359,168,ICAHN ENTERPRISES,767 5TH AVENUE,SUITE 4700,NEW YORK,NY,10153,NEW YORK,90980,16348,40.76405,-73.97311,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTP://WWW.IELP.COM/HOME,-1128
-8234572.1271,4976675.242,360,360,147,BRISTOL-MYERS SQUIBB,345 PARK AVENUE,NOT AVAILABLE,NEW YORK,NY,10154,NEW YORK,25000,19427,40.75775,-73.97242,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.BMS.COM/,4457
-8239249.7721,4970355.0263,361,361,78,GOLDMAN SACHS GROUP,200 WEST STREET,NOT AVAILABLE,NEW YORK,NY,10282,NEW YORK,34400,37712,40.71473,-74.01444,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTP://WWW.GOLDMANSACHS.COM/,7398
-8239277.602,4970236.0656,362,362,86,AMERICAN EXPRESS,200 VESEY STREET,NOT AVAILABLE,NEW YORK,NY,10285,NEW YORK,56400,33823,40.71392,-74.01469,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.AMERICANEXPRESS.COM/,5408
